,Unnamed: 0,STORE NAME,LICENSE ID,ACCOUNT NUMBER,SQUARE FEET,BUFFER SIZE,ADDRESS,ZIP CODE,COMMUNITY AREA NAME,COMMUNITY AREA,WARD,CENSUS TRACT,CENSUS BLOCK,LATITUDE,LONGITUDE,x,y
383,383,S & T PROVISION CO INC,12173.0,6018.0,10001.0,A,3804 W 111TH ST,60655,MOUNT GREENWOOD,74,19,17031740300,170317000000000.0,41.69144591,-87.7156731,440444.0077592767,4615766.140832647
384,384,S L PANTRY & GRILL,2013420.0,17935.0,2600.0,B,4759 N SHERIDAN RD,60640,UPTOWN,3,46,17031031501,170310000000000.0,41.96904667,-87.65467406,445755.05669169564,4646546.7701214105
385,385,S. S. FOOD & LIQUOR,1476109.0,272992.0,2703.0,B,2427 N CLARK ST,60614,LINCOLN PARK,7,43,17031070101,170311000000000.0,41.9263717,-87.64080008,446869.2073852699,4641799.937043511
386,386,SAFAH FOOD & LIQUOR INC,14103.0,6462.0,3000.0,B,7105 S RACINE AVE,60636,ENGLEWOOD,68,17,17031681400,170317000000000.0,41.7648964,-87.65396483,445641.151947665,4623880.113548602
387,387,SAHAR INTERNATIONAL SUPERMARKET,2079006.0,263556.0,7900.0,B,4851 N KEDZIE AVE,60625,ALBANY PARK,14,33,17031140100,170311000000000.0,41.96995754,-87.70837288,441306.4958656905,4646683.297309029
388,388,SAM FOOD AND LIQUOR,8745.0,4153.0,3000.0,B,6812 N SHERIDAN RD,60626,ROGERS PARK,1,49,17031010502,170310000000000.0,42.00594482,-87.66117475,445248.0475904145,4650647.686029661
389,389,SANABEL GROCERY & BAKERY,2009055.0,349374.0,6200.0,B,4213 N KEDZIE AVE,60618,IRVING PARK,16,33,17031160601,170312000000000.0,41.9579834,-87.70799592,441326.7442592482,4645353.561511103
390,390,SAVE-A-LOT   #856,1222884.0,216203.0,12000.0,A,5555 W NORTH AVE,60639,AUSTIN,25,37,17031250700,170313000000000.0,41.90927457,-87.76518779,436538.82401302934,4639986.227171087
391,391,SAVE-A-LOT  # 858,1272454.0,216203.0,12000.0,A,2858 E 83RD ST,60617,SOUTH CHICAGO,46,7,17031460302,170315000000000.0,41.74473084,-87.55403914,453932.78719901014,4621582.914001039
392,392,SAVE-A-LOT  #851,1167119.0,216203.0,114100.0,A,10700 S HALSTED ST,60628,MORGAN PARK,75,34,17031750100,170318000000000.0,41.69954741,-87.64275192,446519.0152357989,4616617.751235025
393,393,SAVE-A-LOT  #852,1145759.0,216203.0,14166.0,A,7240 S STONY ISLAND AVE,60649,SOUTH SHORE,43,5,17031430400,170314000000000.0,41.76302237,-87.58639016,451256.69737823145,4623631.551282468
394,394,SAVE-A-LOT  #859,1272455.0,216203.0,12000.0,A,420 S PULASKI RD,60624,WEST GARFIELD PARK,26,24,17031260700,170313000000000.0,41.87453731,-87.7255969,439789.7157792478,4636100.893204863
395,395,SAVE-A-LOT  #862,1353496.0,216203.0,14800.0,A,4701 S COTTAGE GROVE AVE,60615,KENWOOD,39,4,17031390400,170314000000000.0,41.80948925,-87.60641743,449628.32264372095,4628802.098290599
396,396,SAVE-A-LOT # 854,1245433.0,216203.0,15000.0,A,7908 S HALSTED ST,60620,AUBURN GRESHAM,71,17,17031710800,170317000000000.0,41.75032239,-87.64418241,446442.17378851236,4622255.89879709
397,397,SAVE-A-LOT #860,1196076.0,216203.0,12500.0,A,4439 W 63RD ST,60629,WEST LAWN,65,13,17031650301,170317000000000.0,41.77841597,-87.73405757,438996.4571638523,4625434.845724626
398,398,Save-A-Lot #882,2079367.0,216203.0,16290.0,A,344 E 63RD ST,60637,WASHINGTON PARK,40,20,17031400800,170314000000000.0,41.78032161,-87.61713538,448714.79153989133,4625570.08083042
399,399,Save-A-Lot #886,2079232.0,216203.0,13000.0,A,148 W 79TH ST,60620,GREATER GRAND CROSSING,69,17,17031691200,170317000000000.0,41.75098379,-87.62896145,447708.19895295025,4622319.967898508
400,400,SAVEWAY FOOD,1594450.0,290756.0,3000.0,B,313 E 43RD ST,60653,GRAND BOULEVARD,38,3,17031835800,170318000000000.0,41.81648632,-87.61919683,448572.4028124503,4629586.523838432
401,401,SERRELLI'S FOODS,6981.0,62794.0,4000.0,B,6454 W NORTH AVE,60707,AUSTIN,25,36,17031250500,170313000000000.0,41.9092299,-87.78712882,434719.0774277596,4639997.734005012
402,402,SEVEN ELEVEN,34710.0,14901.0,3000.0,B,1425 W MONTROSE AVE,60613,LAKE VIEW,6,47,17031060100,170311000000000.0,41.96152382,-87.66603986,444806.8125649075,4645718.774442982
403,403,"SEVEN NINE ELEVEN FOOD MART, INC.",2036.0,401.0,4300.0,B,4884 S ARCHER AVE,60632,ARCHER HEIGHTS,57,14,17031570400,170316000000000.0,41.80462115,-87.71990707,440196.798967111,4628334.355236594
404,404,SHOP & SAVE MARKET,1991275.0,338404.0,63426.0,A,5829 S ARCHER AVE,60638,GARFIELD RIDGE,56,23,17031560700,170316000000000.0,41.79601962,-87.75968337,436884.0912345008,4627407.80227489
405,405,SHOP WISE FOOD,1334440.0,259101.0,6000.0,B,316 W 103RD ST,60628,ROSELAND,49,9,17031490700,170315000000000.0,41.70717395,-87.63140242,447469.5771390624,4617457.493970263
406,406,SOLID GOLD,1490386.0,203033.0,3300.0,B,3821 W ROOSEVELT RD,60624,NORTH LAWNDALE,29,24,17031838700,170318000000000.0,41.86611949,-87.72092757,440169.3312552072,4635163.020275124
407,407,SOUTH SHORE FOOD MARKET INC.,2008403.0,349092.0,3000.0,B,7501 S JEFFERY BLVD,60649,SOUTH SHORE,43,8,17031431200,170314000000000.0,41.75878729,-87.57599348,452117.76971201476,4623155.513041737
408,408,STANLEY'S,15042.0,6609.0,10001.0,A,1558 N ELSTON AVE,60622,WEST TOWN,24,32,17031842300,170318000000000.0,41.91057467,-87.66223523,445078.3979480876,4640059.527160072
409,409,STEVE FOOD & LIQUOR,47965.0,11529.0,3500.0,B,6058 S RACINE AVE,60636,WEST ENGLEWOOD,67,16,17031670900,170317000000000.0,41.78333418,-87.65474328,445592.030071987,4625927.665872551
410,410,STOP & GO FOOD MART,26776.0,11123.0,3250.0,B,1622 W MONTEREY AVE,60643,MORGAN PARK,75,34,17031750600,170318000000000.0,41.68957477,-87.66272315,444848.7564451462,4615523.144920503
411,411,STRACK & VAN TIL,1798602.0,308026.0,65400.0,A,2627 N ELSTON AVE,60647,LOGAN SQUARE,22,1,17031830900,170318000000000.0,41.92948927,-87.68368782,443315.9892883685,4642173.539621468
412,412,SUN LIQUORS,19461.0,88712.0,4350.0,B,1101 W GRANVILLE AVE,60660,EDGEWATER,77,48,17031030102,170310000000000.0,41.99446571,-87.65839281,445468.62107569136,4649371.389202536
413,413,SUNRISE FOOD AND LIQUORS,21927.0,9067.0,7000.0,B,3737 W CHICAGO AVE,60651,HUMBOLDT PARK,23,27,17031231500,170312000000000.0,41.89531476,-87.72019984,440256.92883825745,4638403.991479012
414,414,"SUPER DOLLAR AND UP 4, INC.",1597521.0,291475.0,4000.0,B,1604 W 59TH ST,60636,WEST ENGLEWOOD,67,15,670300,170317000000000.0,41.78685263,-87.66461558,444774.67532948416,4626324.597597318
415,415,SUPER DOLLAR DISCOUNT,2032403.0,353027.0,3500.0,B,4801 S ASHLAND AVE,60609,NEW CITY,61,20,17031611200,170316000000000.0,41.80669392,-87.66477165,444778.74242566153,4628527.59216385
416,416,"SUPER FOOD & LIQUORS, INC.",40429.0,15748.0,4000.0,B,1049 W BRYN MAWR AVE,60660,EDGEWATER,77,48,17031030701,170310000000000.0,41.98356392,-87.65714629,445562.57676728483,4648160.176716213
417,417,SUPER FURNITURE & FOOD MART,2060727.0,357170.0,4000.0,B,5257 S ASHLAND AVE,60609,NEW CITY,61,16,17031611900,170316000000000.0,41.79782259,-87.66453688,444790.6294100745,4627542.494262727
418,418,SUPER JIM'S,37540.0,33441.0,4500.0,B,5147 W DIVISION ST,60651,AUSTIN,25,37,17031251100,170313000000000.0,41.90214722,-87.75523939,437356.936797056,4639187.578409086
419,419,SUPER MAS MARKET,1997806.0,347422.0,32000.0,A,1422 W 47TH ST,60609,NEW CITY,61,3,17031842600,170318000000000.0,41.80876546,-87.66117011,445079.68604587583,4628755.279107033
420,420,SUPER MERCADO EL GUERRO,7546.0,3857.0,9375.0,B,1701 W 47TH ST,60609,NEW CITY,61,20,17031611300,170316000000000.0,41.80847124,-87.66745451,444557.41392594634,4628726.648105602
421,421,SUPER MERCADO LA CHIQUITA,6054.0,3546.0,9500.0,B,3555 W 26TH ST,60623,SOUTH LAWNDALE,30,22,17031301600,170313000000000.0,41.84427912,-87.71455377,440678.12425452325,4632733.7266952805
422,422,SUPERIOR NUT & CANDY  CO.I INC.,1122087.0,26728.0,10005.0,A,1111 W 40TH ST,60609,NEW CITY,61,11,17031842600,170318000000000.0,41.82095749,-87.65377832,445703.98908953764,4630104.215153625
423,423,SUPERMARKET & TAQUERIA CARO,2014104.0,310507.0,4524.0,B,4937 W 47TH ST,60638,GARFIELD RIDGE,56,23,17031560300,170316000000000.0,41.80746088,-87.74706057,437943.8643753646,4628668.889469761
424,424,SUPERMERCADO ALEX,1772307.0,4076.0,9375.0,B,4134 W 31ST ST,60623,SOUTH LAWNDALE,30,22,17031301803,170313000000000.0,41.83694724,-87.72814236,439543.0987535553,4631929.167190689
425,425,SUPERMERCADO CHAPALA,32236.0,86830.0,10001.0,A,7117 N CLARK ST,60626,ROGERS PARK,1,49,17031010702,170310000000000.0,42.0119758,-87.67438406,444159.45283986756,4651325.836921084
426,426,SUPERMERCADO EL CUBANO INC,57265.0,6678.0,2750.0,B,4939 S ASHLAND AVE,60609,NEW CITY,61,20,17031611200,170316000000000.0,41.80378232,-87.66469533,444782.582200257,4628204.280054994
427,427,SUPERMERCADO EL GUERO #10 INC,39978.0,10046.0,10001.0,A,4023 S ARCHER AVE,60632,BRIGHTON PARK,58,12,17031580600,170316000000000.0,41.82058304,-87.69342617,442410.8989092352,4630088.455597499
428,428,SUPERMERCADO EL GUERO NO. 8,20973.0,8662.0,14000.0,A,2101 W CERMAK RD,60608,LOWER WEST SIDE,31,25,17031841300,170318000000000.0,41.85202569,-87.67841224,443685.38556747546,4633569.470460307
429,429,SUPERMERCADO EL MEXICANO,1840895.0,295467.0,4387.0,B,6701 N CLARK ST,60626,ROGERS PARK,1,49,17031830600,170318000000000.0,42.00358497,-87.67235193,444320.40199030575,4650392.88099257
430,430,SUPERMERCADO GELA'S,67273.0,20695.0,3125.0,B,2701 S LAWNDALE AVE,60623,SOUTH LAWNDALE,30,22,17031301701,170313000000000.0,41.84242453,-87.71703032,440470.80208157736,4632529.531137602
431,431,SUPERMERCADO GUADALAJARA #2,3991.0,23651.0,6000.0,B,2300 S KEDZIE AVE,60623,SOUTH LAWNDALE,30,24,17031300800,170313000000000.0,41.84985753,-87.70534348,441447.84896984324,4633346.758964412
432,432,SUPERMERCADO GUERRERO,2042000.0,354339.0,3800.0,B,3100 W CERMAK RD,60623,SOUTH LAWNDALE,30,24,17031841700,170318000000000.0,41.85190837,-87.70287599,441654.5457843316,4633572.7778472565
433,433,SUPERMERCADO LA CHIQUTIA # 4,49303.0,89325.0,10001.0,A,2623 S PULASKI RD,60623,SOUTH LAWNDALE,30,22,17031301701,170313000000000.0,41.84353489,-87.72438218,439861.473082147,4632657.932764226
434,434,SUPERMERCADO LA VILLA,1800261.0,313811.0,9000.0,B,5020 W FULLERTON AVE,60639,BELMONT CRAGIN,19,31,17031190800,170312000000000.0,41.92427271,-87.75211504,437637.6288437074,4641641.855339613
435,435,Supermercado Santos,1091886.0,206261.0,4000.0,B,4045 W 31ST ST,60623,SOUTH LAWNDALE,30,22,17031830500,170318000000000.0,41.83674996,-87.72613266,439709.77788810007,4631905.851258652
436,436,SUPERMERCADO TEPECOA GUERRERO,1493584.0,277252.0,3500.0,B,3629 W 63RD ST,60629,WEST LAWN,65,13,17031650302,170317000000000.0,41.77868472,-87.71425166,440642.67662076914,4625450.822903714
437,437,"SWEQI FOOD MART, INC.",2055024.0,356315.0,2600.0,B,4100 W NORTH AVE,60639,HUMBOLDT PARK,23,30,17031230500,170312000000000.0,41.90996088,-87.72887496,439551.1098586239,4640036.197373749
438,438,"SZYMANSKI BROS, INC",18082.0,86677.0,3000.0,B,6016 W IRVING RD,60634,PORTAGE PARK,15,38,17031150502,170312000000000.0,41.95314974,-87.77751749,435560.4255602854,4644866.823299239
439,439,T & Z MEAT,1974575.0,343806.0,3000.0,B,3021 N CICERO AVE,60641,BELMONT CRAGIN,19,31,17031190100,170312000000000.0,41.93581593,-87.7466187,438104.5267043765,4642919.4992592735
440,440,TAI NAM CORPORATION,34508.0,88874.0,10001.0,A,4925 N BROADWAY,60640,UPTOWN,3,48,17031031200,170310000000000.0,41.97221356,-87.6596091,445348.8546878982,4646901.523398788
441,441,TAI WAH GROCERY,28038.0,63654.0,3200.0,B,2226 S WENTWORTH AVE,60616,ARMOUR SQUARE,34,25,17031841100,170318000000000.0,41.8521272,-87.632144,447526.1868834921,4633551.432085784
442,442,THE CELLAR,1574603.0,286737.0,5000.0,B,3106 N HARLEM AVE,60634,DUNNING,17,36,17031170900,170312000000000.0,41.93661313,-87.80684752,433112.29285368073,4643053.250466647
443,443,THE FISH KEG INC,4908.0,3299.0,4000.0,B,2233 W HOWARD ST,60645,WEST RIDGE,2,49,17031020100,170310000000000.0,42.01939474,-87.6860205,443202.5258405576,4652157.218030941
444,444,THE MARKET PLACE FOODSTORE,10794.0,24875.0,16900.0,A,521 W DIVERSEY PKWY,60614,LINCOLN PARK,7,43,17031070102,170311000000000.0,41.93274396,-87.64221885,446756.8714240982,4642508.317992874
445,445,THE NEIGHBORHOOD STORE,47617.0,16859.0,4200.0,B,8313 S RACINE AVE,60620,AUBURN GRESHAM,71,21,17031711000,170317000000000.0,41.74278773,-87.65338425,445670.7697792362,4621425.133713963
446,446,THE PRODUCE CENTER,44723.0,16464.0,12000.0,A,5820 N MILWAUKEE AVE,60646,NORWOOD PARK,10,45,17031100100,170311000000000.0,41.98726964,-87.7785157,435512.1200086741,4648655.885660418
447,447,The Unit,2021618.0,351168.0,3500.0,B,2523 E 75TH ST,60649,SOUTH SHORE,43,7,17031431302,170314000000000.0,41.75892232,-87.56287604,453208.3222166,4623163.2867519045
448,448,THE WAREHOUSE,1843355.0,315225.0,6000.0,B,538 W 119TH ST,60628,WEST PULLMAN,53,34,17031530200,170315000000000.0,41.677986,-87.63620086,447046.4280498939,4614219.878204299
449,449,THREE BROTHER,6321.0,62766.0,10001.0,A,900 N FRANCISCO AVE,60622,WEST TOWN,24,26,17031242700,170312000000000.0,41.89810682,-87.69937838,441986.6776666236,4638699.698539145
450,450,THREE R FOOD,1943396.0,339315.0,3000.0,B,2712 W MONTROSE AVE,60618,ALBANY PARK,14,33,17031140800,170311000000000.0,41.96137095,-87.69666935,442268.46615885524,4645721.984418045
451,451,"THREE ROOSTERS, INC.",1980803.0,345267.0,4830.0,B,12247 S HALSTED ST,60628,WEST PULLMAN,53,34,17031530501,170315000000000.0,41.67097177,-87.64153305,446596.8083158469,4613444.425602467
452,452,Three Stars Liquors,1488855.0,274865.0,4600.0,B,310 N KOSTNER AVE,60624,WEST GARFIELD PARK,26,28,17031260400,170313000000000.0,41.88582299,-87.73578781,438954.80806486926,4637361.113634222
453,453,THRIFTY FOOD,1045545.0,28478.0,4000.0,B,928 W WILSON AVE,60640,UPTOWN,3,46,17031031501,170310000000000.0,41.9655577,-87.65355928,445844.4705443885,4646158.688055914
454,454,TIERRA CALIENTE MARKET,1769425.0,311388.0,3125.0,B,1402 N ASHLAND AVE,60622,WEST TOWN,24,1,17031241500,170312000000000.0,41.90710182,-87.66773966,444618.89139378886,4639677.483136606
455,455,"TONY'S FINER FOODS ENTERPRISES, INC.",1717867.0,305203.0,21000.0,A,3607 W FULLERTON AVE,60647,LOGAN SQUARE,22,35,17031220902,170312000000000.0,41.92449009,-87.71728813,440525.55569939286,4641641.24834397
456,456,"TONY'S FINER FOODS ENTERPRISES, INC.",1717529.0,305203.0,31000.0,A,4137 N ELSTON AVE,60618,IRVING PARK,16,39,17031160400,170312000000000.0,41.9561262,-87.72248283,440124.43530246563,4645157.37915372
457,457,"TONY'S FINER FOODS ENTERPRISES, INC.",1717532.0,305203.0,33000.0,A,4608 W BELMONT AVE,60641,PORTAGE PARK,15,30,17031151002,170312000000000.0,41.93899382,-87.74269899,438432.53359423374,4643269.513529619
458,458,"TONY'S FINER FOODS ENTERPRISES, INC.",1717568.0,305203.0,35000.0,A,2500 N CENTRAL AVE,60639,BELMONT CRAGIN,19,30,17031190602,170312000000000.0,41.92589288,-87.76620483,436470.95966891677,4641832.083547041
459,459,TRADER JOE'S,1991799.0,211718.0,15000.0,A,3745 N LINCOLN AVE,60613,NORTH CENTER,5,47,17031050600,170311000000000.0,41.94996117,-87.67567113,443998.56551541283,4644441.235563259
460,460,TRADER JOE'S EAST,1592120.0,211718.0,10615.0,A,44 E ONTARIO ST,60611,NEAR NORTH SIDE,8,42,17031081500,170311000000000.0,41.89340802,-87.62643774,448033.3108248295,4638131.251439286
461,461,TRADER JOE'S EAST,1277005.0,211718.0,11600.0,A,1840 N CLYBOURN AVE,60614,LINCOLN PARK,7,32,17031832600,170318000000000.0,41.91442371,-87.65462784,445712.5715298225,4640482.034977766
462,462,TRATTORIA ISABELLA,1842843.0,320408.0,3365.0,B,217 N JEFFERSON ST,60661,NEAR WEST SIDE,28,42,17031280100,170313000000000.0,41.88629367,-87.64264392,446682.9910855122,4637351.305552402
463,463,TREASURE ISLAND FOODS,1319.0,85291.0,10001.0,A,680 N LAKE SHORE DR,60611,NEAR NORTH SIDE,8,42,17031081401,170311000000000.0,41.89479837,-87.61586665,448911.3566078525,4638279.270002813
464,464,TREASURE ISLAND FOODS,1307.0,85291.0,10001.0,A,1639 N WELLS ST,60614,LINCOLN PARK,7,43,17031071500,170311000000000.0,41.9123118,-87.63459886,447371.821204667,4640235.070109537
465,465,TREASURE ISLAND FOODS,1315.0,85291.0,10001.0,A,2121 N CLYBOURN AVE,60614,LINCOLN PARK,7,43,17031832500,170318000000000.0,41.91989968,-87.66180554,445122.0231315405,4641094.589508977
466,466,TREASURE ISLAND FOODS,1311.0,85291.0,10001.0,A,3460 N BROADWAY,60657,LAKE VIEW,6,44,17031062000,170311000000000.0,41.94482827,-87.64589349,446462.3331303487,4643852.308548514
467,467,TREASURE ISLAND FOODS INC,1303.0,85291.0,10001.0,A,75 W ELM ST,60610,NEAR NORTH SIDE,8,42,17031081000,170311000000000.0,41.90302614,-87.63134877,447633.76870873035,4639202.114530349
468,468,TWO BLUE FOODS INC,66710.0,20549.0,3000.0,B,702 E 100TH PL,60628,PULLMAN,50,8,17031500100,170315000000000.0,41.71240379,-87.60512759,449659.63909025624,4618022.436909095
469,469,ULTRA FOODS,1741082.0,308026.0,87600.0,A,3250 W 87TH ST,60652,ASHBURN,70,18,17031700402,170317000000000.0,41.73527409,-87.70351128,441495.8392242736,4620623.795289401
470,470,VIET HOA PLAZA,10540.0,85532.0,6174.0,B,1051 W ARGYLE ST,60640,UPTOWN,3,48,17031031200,170310000000000.0,41.97317401,-87.65699233,445566.4829526668,4647006.4952949155
471,471,W & R FOOD & LIQUOR INC,19348.0,7922.0,2700.0,B,1717 E 79TH ST,60649,SOUTH CHICAGO,46,8,17031460500,170315000000000.0,41.7514187,-87.58220582,451595.80079387204,4622340.893494615
472,472,W K R B FOOD & LIQUOR,25165.0,10242.0,4340.0,B,9361 S COTTAGE GROVE AVE,60619,CHATHAM,44,8,17031440800,170314000000000.0,41.72386029,-87.60436472,449732.03096289065,4619293.938844583
473,473,WALLY'S INTERNATIONAL MARKET,32288.0,14504.0,10001.0,A,3256 N MILWAUKEE AVE,60618,AVONDALE,21,31,17031831100,170318000000000.0,41.94017781,-87.72585843,439829.68564099574,4643389.012396014
474,474,WALLY'S MARKET INC,72825.0,21938.0,33000.0,A,6601 W IRVING PARK RD,60634,DUNNING,17,38,17031170300,170312000000000.0,41.95272166,-87.79136221,434412.547596854,4644829.796889613
475,475,WASHINGTON GROCERY,6249.0,23967.0,4200.0,B,4139 W FIFTH AVE,60624,WEST GARFIELD PARK,26,24,17031261000,170313000000000.0,41.87186361,-87.72905737,439500.04162722686,4635806.472571089
476,476,"WAY LOW DISCOUNT FOOD, INC.",41036.0,16053.0,2500.0,B,1551 S KEDZIE AVE,60623,NORTH LAWNDALE,29,24,17031843100,170318000000000.0,41.85984596,-87.70533855,441457.3680192374,4634455.740787268
477,477,WEST HAVEN MARKET & GRILL,17558.0,7111.0,3200.0,B,2132 W WASHINGTON BLVD,60612,NEAR WEST SIDE,28,2,17031837800,170318000000000.0,41.88319447,-87.68046649,443542.2939168745,4637031.400702122
478,478,WEST LAWN FOODS,1591726.0,289367.0,17000.0,A,5838 S PULASKI RD,60629,WEST ELSDON,62,13,17031620300,170316000000000.0,41.78660841,-87.72313003,439912.240674587,4626336.72225149
479,479,WHOLE FOODS MARKET,54059.0,86298.0,4501.0,B,3300 N ASHLAND AVE,60657,LAKE VIEW,6,44,17031062500,170311000000000.0,41.94156586,-87.6688604,444555.7861175271,4643504.688069417
480,480,WHOLE FOODS MARKET,1678035.0,86298.0,6335.0,B,6020 N CICERO AVE,60646,FOREST GLEN,12,39,17031120200,170311000000000.0,41.99049477,-87.74847741,438003.4687163434,4648991.788620556
481,481,WHOLE FOODS MARKET,1678043.0,86298.0,11310.0,A,1101 S CANAL ST,60607,NEAR WEST SIDE,28,2,17031841900,170318000000000.0,41.86888971,-87.63909893,446962.7142126076,4635416.795336423
482,482,WHOLE FOODS MARKET,1678048.0,86298.0,19740.0,A,3640 N HALSTED ST,60613,LAKE VIEW,6,44,17031061000,170311000000000.0,41.9485198,-87.64967012,446152.3960639327,4644264.539718179
483,483,WHOLE FOODS MARKET,76395.0,86298.0,30591.0,A,30 W HURON ST,60610,NEAR NORTH SIDE,8,42,17031081600,170311000000000.0,41.89496867,-87.62939918,447788.9119879,4638306.324453994
484,484,WHOLE FOODS MARKET,1933690.0,86298.0,74883.0,A,1550 N KINGSBURY ST,60642,NEAR NORTH SIDE,8,32,17031842200,170318000000000.0,41.90939879,-87.6530507,445839.11441783485,4639923.131396118
485,485,WILLIAM'S PRODUCE,2079521.0,359604.0,6375.0,B,6309 W GRAND AVE,60639,BELMONT CRAGIN,19,29,17031191301,170312000000000.0,41.92189423,-87.78339752,435041.3808288356,4641401.000544635
486,486,WINDY CITY INC,24289.0,9833.0,4225.0,B,324 S CICERO AVE,60644,AUSTIN,25,24,17031252202,170313000000000.0,41.87594436,-87.74525023,438160.22197068937,4636271.087919134
487,487,WORLD FRESH MARKET,1492163.0,21515.0,5500.0,B,2434 W DEVON AVE,60659,WEST RIDGE,2,50,17031020602,170310000000000.0,41.99781793,-87.69125189,442750.05887995823,4649765.032174362
488,488,Z & S FOOD & LIQUOR,7382.0,3827.0,6000.0,B,1351 W 87TH ST,60620,AUBURN GRESHAM,71,21,17031711400,170317000000000.0,41.73575698,-87.65782823,445295.2820043889,4620647.36244405
489,489,ZEE DOLLAR AND FOOD,2014197.0,350114.0,3000.0,B,375 E 75TH ST,60619,GREATER GRAND CROSSING,69,6,17031691300,170317000000000.0,41.75829332,-87.61535411,448845.3216081751,4623123.326630626
490,490,ZIAD CERTIFIED FOODS,9046.0,4213.0,2500.0,B,513 E 47TH ST,60653,GRAND BOULEVARD,38,3,17031381200,170314000000000.0,41.80932287,-87.61333552,449053.5416049719,4628787.703740415
491,491,WALGREENS # 05192,1144217.0,147.0,,A,2924 E 92ND ST,60617,SOUTH CHICAGO,46,7,17031461000,170315000000000.0,41.72833654,-87.55286024,454019.11835390964,4619762.117192073
492,492,WALGREENS #232,18449.0,147.0,,A,3405 S DR MARTIN LUTHER KING JR DR,60616,DOUGLAS,35,4,17031351000,170314000000000.0,41.8326245,-87.6168411,448780.92362601834,4631376.877047083
493,493,WALGREENS #162,18419.0,147.0,,A,1554 E 55TH ST,60615,HYDE PARK,41,4,17031410800,170314000000000.0,41.79529732,-87.58782256,451162.12420156226,4627215.697926304
494,494,WALGREENS #2073,18619.0,7551.0,,A,5401 S WENTWORTH AVE,60609,FULLER PARK,37,3,17031835600,170318000000000.0,41.79623488,-87.63040492,447625.01512262627,4627344.858919018
495,495,WALGREENS #2923,18551.0,147.0,,A,6330 S DR MARTIN LUTHER KING JR DR,60637,GREATER GRAND CROSSING,69,20,17031842500,170318000000000.0,41.77929761,-87.61574988,448829.1158352596,4625455.565514043
496,496,WALGREENS #11410,1959845.0,7551.0,,A,1627 N PULASKI RD,60639,HUMBOLDT PARK,23,30,17031230400,170312000000000.0,41.91071448,-87.72621042,439772.8019090125,4640117.99370576
497,497,WALGREENS #226,18468.0,147.0,,A,4005 W 26TH ST,60623,SOUTH LAWNDALE,30,22,17031301802,170313000000000.0,41.84414469,-87.72477825,439829.1623455856,4632725.914337772
498,498,WALMART,2164075.0,303471.0,,A,1424 W 47TH ST,60609,NEW CITY,61,3,17031842600,170318000000000.0,41.80876829,-87.66098821,445094.7981220157,4628755.477085301
499,499,PETE'S FRESH SUPERMARKET,1771242.0,312119.0,,A,2526 W CERMAK RD,60608,SOUTH LAWNDALE,30,28,17031840700,170318000000000.0,41.85210065,-87.68905111,442802.32108058594,4633584.824908593
500,500,SAVE-A-LOT # 866,1299911.0,216203.0,,A,3939 W OGDEN AVE,60623,NORTH LAWNDALE,29,22,17031843400,170318000000000.0,41.85128849,-87.72385084,439912.8415404436,4633518.41888776
501,501,MARIANO'S FRESH MARKET #8507,2163771.0,360006.0,,A,5353 N ELSTON AVE,60630,JEFFERSON PARK,11,45,17031110100,170311000000000.0,41.97871026,-87.75715377,437273.2327255461,4647689.676848114
502,502,WALGREENS # 06297,1248924.0,147.0,,A,6016 W 63RD ST,60638,CLEARING,64,23,17031640300,170316000000000.0,41.77795816,-87.7722942,435818.3403208559,4625411.849065722
503,503,WALGREENS #05034,18768.0,7551.0,,A,6315 S KEDZIE AVE,60629,CHICAGO LAWN,66,15,17031660600,170317000000000.0,41.77842134,-87.70297606,441579.4928724709,4625413.859266288
504,504,WALMART,,,,A,10900 S DOTY AVE W,60628,PULLMAN,50,9,17031500200,170315000000000.0,41.69631368,-87.59663224,450353.99129020335,4616231.119525792
505,505,LOUIS' GROCERIES,2153429.0,372246.0,,A,7604 S COTTAGE GROVE AVE,60619,GREATER GRAND CROSSING,69,6,17031691400,170317000000000.0,41.75655031,-87.60548285,449664.56566887244,4622923.986496185
